workId,lang,decade,dcdReal,characterId,cl,isGrp,cGrp,persName,roleDesc,sex,age,profession,isComposedProf,normalizedProfession,rdmNbr,chosenGrp,chosenGrp2, modifier,professionalGroup,profGroupCoarse,profGroupCoarser,role,title,socialClass,origin,raceOrEthnicity,accentDialect,relations,normalizedRelation,genre,comments
437,als,1934,1930,4.0,1.0,0.0,,Jerry Hoffmann,Nochber,M,,,,,,,,,,,,,,,,,,,,,
437,als,1934,1930,5.0,1.0,0.0,,Adolphe Ehrhart,Kleinbür,M,,kleinbür,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
437,als,1934,1930,6.0,1.0,0.0,,Rudolf,siner Suhn,M,,,,,,,,,,,,,,,,,,sohn (5),,,
437,als,1934,1930,7.0,1.0,0.0,,Silvain Bloch,Makler,M,,makler,,real estate agent,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,,,,,,,,
437,als,1934,1930,8.0,1.0,0.0,,Schmitt,Profasser,M,,profasser,,professor,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
437,als,1934,1930,9.0,1.0,0.0,,Graff,Fabrikdirekter,M,,fabrikdirekter,,factory director,,industry and transportation,,,industry and transportation,bourgeoisie other,bourgeoisie,,,,,,,,,,
437,als,1934,1930,10.0,1.0,0.0,2023-12-10 00:00:00,Victor,Knacht uffm Schultzehof,M,,knacht,,farm worker,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
437,als,1934,1930,11.0,1.0,0.0,2023-12-10 00:00:00,Albert,,M,,knacht,,farm worker,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
437,als,1934,1930,12.0,1.0,0.0,2023-12-10 00:00:00,Peter,,M,,knacht,,farm worker,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
437,als,1934,1930,13.0,1.0,0.0,13-14,Franzl,Kinder vom Charles,M,,,,,,,,,,,,,,,,,,sohn (2),,,
437,als,1934,1930,14.0,1.0,0.0,13-14,Berthele,,F,,,,,,,,,,,,,,,,,,tochter (2),,,
438,als,1928,1920,1.0,1.0,0.0,,Gregoire Leclaire,Banquier (ebbene 45 Johre alt),M,,banquier,,banker,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
438,als,1928,1920,2.0,1.0,0.0,,Florence,syni Frau (ebbene 30 Johre alt),F,,,,,,,,,,,,,,,,,,frau (1),,,
438,als,1928,1920,3.0,1.0,0.0,,Lilian,ihri Nièce (ebbene 25 Johre alt),F,45,,,,,,,,,,,,,,,,,nièce (2),,,
438,als,1928,1920,4.0,1.0,0.0,,Desire Pendre,Advokat (ebbene 40 Johr alt),M,30,advokat,,lawyer,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
438,als,1928,1920,5.0,1.0,0.0,,Geoffroy Routin,Staatsanwalt (ebbene 35 Johr alt),M,25,staatsanwalt,,state prosecutor,,government officials,,,government officials,government and law enforcement,authority,,,,,,,,,,
438,als,1928,1920,6.0,1.0,0.0,,Suzanne,Danseuse (ebbene 28 Johr alt),F,40,danseuse,,dancer,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
438,als,1928,1920,7.0,1.0,0.0,,Raymond Verlier,Mediziner (ebbene 32 Johr alt),M,35,mediziner,,doctor,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
438,als,1928,1920,8.0,1.0,0.0,,Anger,Chef vun d'r Sûreté (ebbene 40 Johr alt),M,28,chef vun d'r sûreté,,chief of security,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
438,als,1928,1920,9.0,1.0,0.0,,François,Diener bym Leclaire (ebbene 50 Johre alt),M,32,diener,,domestic helper,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,,,,,,,,
438,als,1928,1920,10.0,1.0,0.0,,E Juerischt,,M,40,juerischt,,jurist,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
438,als,1928,1920,11.0,1.0,0.0,,Gäscht,(4-5 Persone),U,50,,,,,,,,,,,,,,,,,,,,
439,als,1931,1930,1.0,1.0,0.0,,Madame Kripplere,,F,,,,,,,,,,,,,,,,,,,,,
439,als,1931,1930,2.0,1.0,0.0,,Madame Babblere,,F,,,,,,,,,,,,,,,,,,,,,
439,als,1931,1930,3.0,1.0,0.0,,Louisette,Patenkind von Madame Kripplere (12 Jahre),F,,,,,,,,,,,,,,,,,,,,,
439,als,1931,1930,4.0,1.0,0.0,,Jeannette,Töchterchen von Madame Babblere (10 Jahre),F,,,,,,,,,,,,,,,,,,tochter (2),,,
439,als,1931,1930,5.0,1.0,0.0,,Eine Schirmflickerin,,F,12,schirmflickerin,,umbrella repairer,,crafts,,,crafts,crafts,bourgeoisie,,,,,,,,,,
440,als,1930,1930,1.0,1.0,0.0,,Rat Lustig,Oberrichter,M,10,oberrichter,,chief judge,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
440,als,1930,1930,2.0,1.0,0.0,,Rat Most,zweiter Richter,M,,richter,,judge,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
440,als,1930,1930,3.0,1.0,0.0,,Herr Meyer,Gerichtsschreiber,M,,gerichtsschreiber,,court secretary,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
440,als,1930,1930,4.0,1.0,0.0,,Advokat Recht,Verteidiger von Schaffig un Stotze,M,,advokat,,lawyer,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
440,als,1930,1930,5.0,1.0,0.0,,Seppel Schaffig,Landstreicher,M,,,,,,,,,,,,,,,,,,,,,
440,als,1930,1930,6.0,1.0,0.0,,Herr Stotze,Hausbesitzer,M,,hausbesitzer,,landlord,,rentiers,,,rentiers,rentiers,bourgeoisie,,,,,,,,,,
440,als,1930,1930,7.0,1.0,0.0,,Herr Laune,dessen Mieter,M,,,,,,,,,,,,,,,,,,,,,
440,als,1930,1930,8.0,1.0,0.0,,Zwei Gendarmen,,M,,gendarm,,gendarm,,government officials,,,government officials,government and law enforcement,authority,,,,,,,,,,
441,als,1925,1920,1.0,1.0,0.0,,Hans Ständel,"Wirt im ""goldige Kännel""",M,,wirt,,taverner / innkeeper,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,,,,,,,,
441,als,1925,1920,2.0,1.0,0.0,,René Arion,Wynhandler,M,,wynhandler,,wine merchant,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,,,,,,,,
441,als,1925,1920,3.0,1.0,0.0,,Hélène,sini Frau,F,,,,,,,,,,,,,,,,,,frau (2),,,
441,als,1925,1920,4.0,1.0,0.0,,Alphonse Gélatine,Bildhauer,M,,bildhauer,,sculptor,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
441,als,1925,1920,5.0,1.0,0.0,,Madeleine,sin Modell,F,,modell,,model,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
441,als,1925,1920,6.0,1.0,0.0,,D'r Klappe-Doni,Dorfmüsikant,M,,müsikant,,musician,,artists,,,artists,artists,artists,,,,,,,,,,
442,als,,0,1.0,1.0,0.0,,Steckelmann,Fermier,M,,fermier,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
442,als,,0,2.0,1.0,0.0,,Germaine,sini Dochter,F,,,,,,,,,,,,,,,,,,tochter (1),,,
442,als,,0,3.0,1.0,0.0,,Lébeuf,e Jäger,M,,jäger,,hunter,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
442,als,,0,4.0,1.0,0.0,,Stäffe,Domestique bim Steckelmann,M,,domestique,,domestic helper,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,,,,,,,,
442,als,,0,5.0,1.0,0.0,,Michel,e Gärtner,M,,gärtner,,gardener,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
443,als,1923,1920,1.0,1.0,0.0,,Frumi,Handelsjud,M,,handelsjud,,merchant,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,,,,,,,,
443,als,1923,1920,2.0,1.0,0.0,,Sepp'l,e Bür,M,,bür,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
443,als,1923,1920,3.0,1.0,0.0,,Schari,si Nochber,M,,,,,,,,,,,,,,,,,,,,,
443,als,1923,1920,4.0,1.0,0.0,,Burgard,Amtsrichter,M,,amtsrichter,,judge,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
443,als,1923,1920,5.0,1.0,0.0,,Zwenger,si Schriber un vereidigter Ibersetzer,M,,"schriber, ibersetzer",,court secretary|sworn translator,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
444,als,1924,1920,1.0,1.0,0.0,,Kornprobst,Maire,M,,maire,,mayor,,government officials,,,government officials,government and law enforcement,authority,,,,,,,,,,
444,als,1924,1920,2.0,1.0,0.0,,Weinzorn Laurent,Adjoint,M,,adjoint,,deputy mayor,,government officials,,,government officials,government and law enforcement,authority,,,,,,,,,,
444,als,1924,1920,3.0,1.0,0.0,,Weinzorn Alfred,sein Sohn,M,,,,,,,,,,,,,,,,,,,,,
444,als,1924,1920,4.0,1.0,0.0,,Fässler,Löwenhirt,M,,löwenhirt,,lion sheperd,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
444,als,1924,1920,5.0,1.0,0.0,,König,Sauhirt,M,,sauhirt,,swineherd,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
444,als,1924,1920,6.0,1.0,0.0,,Nettele,dessen Tochter,F,,,,,,,,,,,,,,,,,,tochter (5),,,
444,als,1924,1920,7.0,1.0,0.0,,Adolar Herrle,ein junger Lehrer,M,,lehrer,,teacher,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
445,als,1924,1920,1.0,1.0,0.0,,D'Tante,,F,,,,,,,,,,,,,,,,,,,,,
445,als,1924,1920,2.0,1.0,0.0,2023-03-02 00:00:00,Yvonne,ihri Niècle,F,,,,,,,,,,,,,,,,,,,,,
445,als,1924,1920,3.0,1.0,0.0,2023-03-02 00:00:00,Jeanne,,F,,,,,,,,,,,,,,,,,,,,,
445,als,1924,1920,4.0,1.0,0.0,,Kättel,Hüshältere vun d'r Tante,F,,hüshältere,,housekeeper,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,,,,,,,,
445,als,1924,1920,5.0,1.0,0.0,,Charele,e Bekannter vum Yvonne,M,,,,,,,,,,,,,,,,,,,,,
446,als,1926,1920,1.0,1.0,0.0,,Madamme Walther,Damenschneiderin,F,,damenschneiderin,,taylor,,crafts,,,crafts,crafts,bourgeoisie,,,,,,,,,,
446,als,1926,1920,2.0,1.0,0.0,,Marguerite Hofmeyer,erste Arbeiterin,F,,arbeiterin,,taylor (worker),,crafts,,,crafts,crafts,bourgeoisie,,,,,,,,,,
446,als,1926,1920,3.0,1.0,0.0,,Aline Kantel,zweiter Arbeiterin,F,,arbeiterin,,taylor (worker),,crafts,,,crafts,crafts,bourgeoisie,,,,,,,,,,
446,als,1926,1920,4.0,1.0,0.0,2023-05-04 00:00:00,Lücie,Lehrmädchen,F,,lehrmädchen,,taylor apprentice,,crafts,,,crafts,crafts,bourgeoisie,,,,,,,,,,
446,als,1926,1920,5.0,1.0,0.0,2023-05-04 00:00:00,Maria,,F,,lehrmädchen,,taylor apprentice,,crafts,,,crafts,crafts,bourgeoisie,,,,,,,,,,
446,als,1926,1920,6.0,1.0,0.0,,Madamme Hofmeyer,Marguerites Mutter,F,,,,,,,,,,,,,,,,,,,,,
446,als,1926,1920,7.0,1.0,0.0,,Charlotte,Marguerites Schwester,F,,,,,,,,,,,,,,,,,,,,,
446,als,1926,1920,8.0,1.0,0.0,,Frau Engeler,Waschfrau (spricht oberelsässisch),F,,waschfrau,,laundress,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,,,,,,,,
446,als,1926,1920,9.0,1.0,0.0,,Madamme Savalle,eine Kundin (französisch),F,,,,,,,,,,,,,,,,,,,,,
447,als,1926,1920,1.0,1.0,0.0,,Antoine Bembélé,e Rentier,M,,rentier,,rentier,,rentiers,,,rentiers,rentiers,bourgeoisie,,,,,,,,,,
447,als,1926,1920,2.0,1.0,0.0,,Charlotte,syni Dochter,F,,,,,,,,,,,,,,,,,,tochter (1),,,
447,als,1926,1920,3.0,1.0,0.0,,Gaston Laroche,e'n-Artiste,M,,artiste,,crafts,,artists,,,artists,artists,artists,,,,,,,,,,
447,als,1926,1920,4.0,1.0,0.0,,Salomé Plapper,Hüsshältere bym M. Bembélé,F,,hüsshältere,,housekeeper,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,,,,,,,,
447,als,1926,1920,5.0,1.0,0.0,,E Kaminfäjer,,M,,kaminfäjer,,chimney sweeper,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,,,,,,,,
447,als,1926,1920,6.0,1.0,0.0,,E Blejele,,M,,blejele,,policeman,,government officials,,,government officials,government and law enforcement,authority,,,,,,,,,,
448,als,1927,1920,1.0,1.0,0.0,,Gsell,Wirt zum alten Schloss,M,,wirt,,taverner / innkeeper,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,,,,,,,,
448,als,1927,1920,2.0,1.0,0.0,,Sepp,sein Knecht,M,,knecht,,inn maid,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,,,,,,,,
448,als,1927,1920,3.0,1.0,0.0,,Wachtler,Schlossverwalter,M,,schlossverwalter,,castle administrator,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
448,als,1927,1920,4.0,1.0,0.0,,Albert,sein Sohn,M,,,,,,,,,,,,,,,,,,sohn (3),,,
448,als,1927,1920,5.0,1.0,0.0,,Horn,Lehrer,M,,lehrer,,teacher,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
448,als,1927,1920,6.0,1.0,0.0,,Fix,Direktor einer Immobilienagentur,M,,direktor einer Immobilienagentur,,director of a real estate agency,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,,,,,,,,
448,als,1927,1920,7.0,1.0,0.0,,Schmitt,Sequesterverwalter,M,,Sequesterverwalter,,sequestrator,,government officials,,,government officials,government and law enforcement,authority,,,,,,,,,,
448,als,1927,1920,8.0,1.0,0.0,,Joste-Fritz,ein ganz alter Bauer,M,,Bauer,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
448,als,1927,1920,9.0,1.0,0.0,2023-11-09 00:00:00,Jerry,jüngere Bauern,M,,Bauer,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
448,als,1927,1920,10.0,1.0,0.0,2023-11-09 00:00:00,Alphonse,,M,,Bauer,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
448,als,1927,1920,11.0,1.0,0.0,2023-11-09 00:00:00,Michel,,M,,Bauer,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
448,als,1927,1920,12.0,1.0,0.0,,1. Gendarm,,M,,gendarm,,gendarm,,government officials,,,government officials,government and law enforcement,authority,,,,,,,,,,
448,als,1927,1920,13.0,1.0,0.0,,2. Gendarm,,M,,gendarm,,gendarm,,government officials,,,government officials,government and law enforcement,authority,,,,,,,,,,
448,als,1927,1920,14.0,1.0,0.0,,Stimme des Dorfweibels,,F,,,,,,,,,,,,,,,,,,,,,
449,als,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,als,1924,1920,1.0,1.0,0.0,,Henriette Pimbler,Photographin,F,,photographin,,photographer,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
450,als,1924,1920,2.0,1.0,0.0,,Frau Fleck,Gattin eines Fuhrmanns,F,,,,,,,,,,,,,,,,,,,,,
450,als,1924,1920,3.0,1.0,0.0,,Frau Stein,geb. von Nadelholz,F,,,,,,,,,,,,,,,,,,,,,
450,als,1924,1920,4.0,1.0,0.0,,Lenel Müller,eine heiratslustige Dorfschöne,F,,,,,,,,,,,,,,,,,,,,,
450,als,1924,1920,5.0,1.0,0.0,,Frau Schnell,eine Schwerhörige,F,,,,,,,,,,,,,,,,,,,,,
450,als,1924,1920,6.0,1.0,0.0,,Catherine Wurm,Bauersfrau,F,,,,,,,,,,,,,,,,,,,,,
451,als,1924,1920,1.0,1.0,0.0,,Herr unn Madam Spätzel,,B,,,,,,,,,,,,,,,,,,,,,
451,als,1924,1920,2.0,0.0,0.0,,Herr Spätzel,,M,,,,,,,,,,,,,,,,,,,,,
451,als,1924,1920,3.0,0.0,0.0,,Madam Spätzel,,F,,,,,,,,,,,,,,,,,,frau (2),,,
451,als,1924,1920,4.0,1.0,0.0,,s Mägdel,,F,,magd,,housemaid,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,,,,,,,,
452,als,1924,1920,1.0,1.0,0.0,,Etienne Charry,junger Advokat,M,,advokat,,lawyer,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
452,als,1924,1920,2.0,1.0,0.0,,Camille Rifflaad,sin Friend,M,,,,,,,,,,,,,,,,,,,,,
452,als,1924,1920,3.0,1.0,0.0,,Seppl,Diener,M,,diener,,domestic helper,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,,,,,,,,
452,als,1924,1920,4.0,1.0,0.0,,Nazl,"vun Schnärche, Grossbür",M,,grossbür,,large farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
452,als,1924,1920,5.0,1.0,0.0,,Dr. Muller,pseudo cand. jur.,M,,,,,,,,,,,,,,,,,,,,,
452,als,1924,1920,6.0,1.0,0.0,,E junger Arweiter,,M,,arweiter,,farm worker,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
452,als,1924,1920,7.0,1.0,0.0,,Zwei Agents de police,,M,,agent de police,,policeman,,government officials,,,government officials,government and law enforcement,authority,,,,,,,,,,
453,als,1922,1920,1.0,1.0,0.0,,Hansheiri,"Rossbür, Chef vo de Rote",M,,rossbür,,horse farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
453,als,1922,1920,2.0,1.0,0.0,,Hoschgetoni,"Rossbür, Chef vo de Rote",M,,rossbür,,horse farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
453,als,1922,1920,3.0,1.0,0.0,2023-05-03 00:00:00,Birlesepp,"Büre, Parteiganger vom Hansheisi",M,,bür,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
453,als,1922,1920,4.0,1.0,0.0,2023-05-03 00:00:00,Schirlehans,,M,,bür,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
453,als,1922,1920,5.0,1.0,0.0,2023-05-03 00:00:00,Bargmichel,,M,,bür,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
453,als,1922,1920,6.0,1.0,0.0,2023-07-06 00:00:00,Strüblüi,"Büre, Parteiganger vom Hoschgetoni",M,,bür,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
453,als,1922,1920,7.0,1.0,0.0,2023-07-06 00:00:00,Seilerfritz,,M,,bür,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
453,als,1922,1920,8.0,1.0,0.0,,Färi,Suhn vom Hoschgetoni,M,,,,,,,,,,,,,,,,,,sohn (2),,,
453,als,1922,1920,9.0,1.0,0.0,,Staffi,Knacht vom Hoschgetoni,M,,knacht,,farm worker,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
453,als,1922,1920,10.0,1.0,0.0,,Lahn Fritz,Knacht vom Hansheiri,M,,knacht,,farm worker,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
453,als,1922,1920,11.0,1.0,0.0,,Madlung,Fraui vom Hansheiri,F,,,,,,,,,,,,,,,,,,frau (1),,,
453,als,1922,1920,12.0,1.0,0.0,,Rosi,ijhri Tochter,F,,,,,,,,,,,,,,,,,,"tochter (1,11)",,,
453,als,1922,1920,13.0,1.0,0.0,13-15,Staffenanni,Birene,F,,birene,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
453,als,1922,1920,14.0,1.0,0.0,13-15,Brunnefini,,F,,birene,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
453,als,1922,1920,15.0,1.0,0.0,13-15,Rupflisi,,F,,birene,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
453,als,1922,1920,16.0,1.0,0.0,,Franzi,"Serviermaidle bim ""Rota Leb""",F,,serviermaidle,,waiter,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,,,,,,,,
454,als,1925,1920,1.0,1.0,0.0,,Barotte,"Gastwirt, 45 Jahre alt.",M,,gastwirt,,taverner / innkeeper,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,,,,,,,,
454,als,1925,1920,2.0,1.0,0.0,,Gustav,"sein Sohn, Bankangestellter, 20 Jahre alt",M,,bankangestellter,,bank clerk,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,sohn (1),,,
454,als,1925,1920,3.0,1.0,0.0,,Bernier,"pensionierter Lehrer, 65 Jahre alt.",M,45,lehrer,,teacher,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
454,als,1925,1920,4.0,1.0,0.0,,Lepic,"Professor, 35 Jahre alt.",M,20,professor,,professor,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,,,,,,,,
454,als,1925,1920,5.0,1.0,0.0,,Jobelin,"Bureau-Chef in der Bank La Feuillade, 35 Jahre alt",M,65,bureau-chef,,office manager,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
454,als,1925,1920,6.0,1.0,0.0,,Martel,"Bankangestellter, 22 Jahre alt",M,35,bankangestellter,,bank clerk,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
454,als,1925,1920,7.0,1.0,0.0,,Moiret,"Bankangestellter, 25 Jahre alt",M,35,bankangestellter,,bank clerk,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
454,als,1925,1920,8.0,1.0,0.0,,La Feuillade,"Bankdirektor, 50 Jahre alt",M,22,bankdirektor,,bank director,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
454,als,1925,1920,9.0,1.0,0.0,,Magloire,55 Jahre alt,M,25,,,,,,,,,,,,,,,,,,,,
454,als,1925,1920,10.0,1.0,0.0,,Larjac,40 Jahre alt,M,50,,,,,,,,,,,,,,,,,,,,
454,als,1925,1920,11.0,1.0,0.0,,Mathieu,"Schlosser, 35 Jahre alt",M,55,schlosser,,locksmith,,crafts,,,crafts,crafts,bourgeoisie,,,,,,,,,,
454,als,1925,1920,12.0,1.0,0.0,,Sein Geselle,20 Jahre alt,M,40,,,,,,,,,,,,,,,,,,,,
454,als,1925,1920,13.0,1.0,0.0,,Camard,"Delegierter, 40 Jahre alt",M,35,delegierter,,delegate,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
454,als,1925,1920,14.0,1.0,0.0,,Dumont,,M,20,,,,,,,,,,,,,,,,,,,,
454,als,1925,1920,15.0,1.0,0.0,,Rousselot,,M,40,,,,,,,,,,,,,,,,,,,,
454,als,1925,1920,16.0,1.0,0.0,,Ein Klient,,M,,,,,,,,,,,,,,,,,,,,,
454,als,1925,1920,17.0,1.0,0.0,,Ein Polizei-Kommissar,,M,,polizei-kommissar,,police commissioner,,government officials,,,government officials,government and law enforcement,authority,,,,,,,,,,
454,als,1925,1920,18.0,1.0,0.0,,Ein Bankdiener,,M,,bankdiener,,bank clerk,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,,,,,,,,
454,als,1925,1920,19.0,1.0,0.0,,Mitglieder des Cercle,,M,,,,,,,,,,,,,,,,,,,,,
454,als,1925,1920,20.0,1.0,0.0,,Gäste,,M,,,,,,,,,,,,,,,,,,,,,
454,als,1925,1920,21.0,1.0,0.0,,Zwei Polizisten.,,M,,polizist,,policeman,,government officials,,,government officials,government and law enforcement,authority,,,,,,,,,,
455,als,1923,1920,1.0,1.0,0.0,,Pfluegschaar Andres,"Bür un Gmeinrotsmetgled, Alter : 30 Johr",M,,bür,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
455,als,1923,1920,2.0,1.0,0.0,,Hans-Joscht,"si Knacht - isch schweerheerig un schickt, à betzi dodlig. Alter :  50 Johr",M,,knacht,,farm worker,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
455,als,1923,1920,3.0,1.0,0.0,,Schieredoni,"Bür un Gmeinrotsmetgled, Alter : 30 Johr",M,30,bür,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
455,als,1923,1920,4.0,1.0,0.0,,Advokatanazi,"Bür un Gmeinrotsmetgled, hat a igebeldeter Charakter. Alter : 40 Johr",M,50,bür,,farmer,,agriculture,,,agriculture,agriculture,agriculture,,,,,,,,,,
455,als,1923,1920,5.0,1.0,0.0,,Redaschwinger Seppi,Bür un Maire. Alter : 40 Johr,M,30,bür|maire,1.0,farmer|mayor,0.25627836439968654,agriculture,agriculture,,agriculture|government officials,agriculture,agriculture,,,,,,,,,,
455,als,1923,1920,6.0,1.0,0.0,,Gsetzknüpa Marti,Polizeidiener. Alter : 50 Johr,M,40,polizeidiener,,policeman,,government officials,,,government officials,government and law enforcement,authority,,,,,,,,,,
456,als,1925,1920,,,,,,,,40,,,,,,,,,,,,,,,,,,,,
457,als,1924,1920,1.0,1.0,0.0,,Dutrapp,Conservefawrikant,M,50,conservefawrikant,,can manufacturer,,industry and transportation,,,industry and transportation,bourgeoisie other,bourgeoisie,,,,,,,,,,
457,als,1924,1920,2.0,1.0,0.0,,René,siner Sohn,M,,,,,,,,,,,,,,,,,,sohn (1),,,
457,als,1924,1920,3.0,1.0,0.0,2023-06-03 00:00:00,de Mortaise,Grossfawrikante,M,,grossfawrikant,,large manufacturer,,industry and transportation,,,industry and transportation,bourgeoisie other,bourgeoisie,,,,,,,,,,
457,als,1924,1920,4.0,1.0,0.0,2023-06-03 00:00:00,Oberlin,,M,,grossfawrikant,,large manufacturer,,industry and transportation,,,industry and transportation,bourgeoisie other,bourgeoisie,,,,,,,,,,
457,als,1924,1920,5.0,1.0,0.0,2023-06-03 00:00:00,Massetti,,M,,grossfawrikant,,large manufacturer,,industry and transportation,,,industry and transportation,bourgeoisie other,bourgeoisie,,,,,,,,,,
457,als,1924,1920,6.0,1.0,0.0,2023-06-03 00:00:00,Steinmann,,M,,grossfawrikant,,large manufacturer,,industry and transportation,,,industry and transportation,bourgeoisie other,bourgeoisie,,,,,,,,,,
